t,temperature,free_energy,internal_energy,entropy,partition_quotient,cache_thermal_index,neuromorphic_energy_ratio,learning_loss,phase_event
1582,12.63338149,5.63488651,6.23537553,0.04753193,0.57821547,0.03085273,0.93071875,6.23537553,0.0
1583,12.63430199,5.70648393,6.30480326,0.04735674,0.57496672,0.03085045,0.93629865,6.30480326,0.0
1584,12.63528117,5.66647287,6.26903155,0.04768859,0.57681050,0.03084810,0.93332676,6.26903155,0.0
1585,12.63631671,5.71488687,6.31783549,0.04771554,0.57462589,0.03084554,0.93385169,6.31783549,0.0
1586,12.63740624,5.60376111,6.21470182,0.04834384,0.57972369,0.03084284,0.93189233,6.21470182,0.0
1587,12.63854740,5.48160159,6.07284517,0.04678098,0.58537769,0.03084010,0.93201595,6.07284517,0.0
1588,12.63973780,5.49879244,6.07891174,0.04589647,0.58460596,0.03083709,0.93451544,6.07891174,0.0
1589,12.64097503,5.60119764,6.18941303,0.04653244,0.57991386,0.03083411,0.93504064,6.18941303,0.0
1590,12.64225667,5.65898967,6.24298394,0.04619383,0.57729485,0.03083103,0.93607337,6.24298394,0.0
1591,12.64358028,5.62572653,6.20174439,0.04555813,0.57884274,0.03082784,0.93138506,6.20174439,0.0
1592,12.64494340,5.49919414,6.08572752,0.04638482,0.58469209,0.03082433,0.92938172,6.08572752,0.0
1593,12.64634357,5.42603502,6.01563580,0.04662223,0.58811265,0.03082074,0.92870747,6.01563580,0.0
1594,12.64777829,5.26183784,5.87456118,0.04844514,0.59582648,0.03081713,0.92383883,5.87456118,0.0
1595,12.64924506,5.42727060,6.02886721,0.04755988,0.58811309,0.03081360,0.92318207,6.02886721,0.0
1596,12.65074136,5.63194743,6.24765997,0.04867008,0.57870391,0.03081000,0.92637808,6.24765997,0.0
1597,12.65226465,5.92812231,6.54538204,0.04878650,0.56534475,0.03080626,0.93555108,6.54538204,0.0
1598,12.65381239,5.78939569,6.38771397,0.04728364,0.57160961,0.03080253,0.93820660,6.38771397,0.0
1599,12.65538201,5.91778431,6.48927447,0.04515787,0.56587207,0.03079875,0.94405802,6.48927447,0.0
1600,12.65697093,5.99186245,6.55466760,0.04446602,0.56260285,0.03079485,0.95082890,6.55466760,0.0
1601,12.65857656,6.15929562,6.73228513,0.04526492,0.55524372,0.03079091,0.94907438,6.73228513,0.0
1602,12.66019629,6.09564285,6.71171235,0.04866192,0.55807714,0.03078687,0.93918388,6.71171235,0.0
1603,12.66182750,6.12828020,6.75710202,0.04966280,0.55667501,0.03078287,0.93584740,6.75710202,0.0
1604,12.66346755,6.28378914,6.88171779,0.04721682,0.54991525,0.03077892,0.94548958,6.88171779,0.0
1605,12.66511379,6.24752479,6.84768690,0.04738703,0.55152766,0.03077496,0.94397797,6.84768690,0.0
1606,12.66676357,6.27579749,6.87428465,0.04724863,0.55033336,0.03077100,0.94290558,6.87428465,0.0
1607,12.66841421,6.40501290,6.97793047,0.04522410,0.54478376,0.03076703,0.95247505,6.97793047,0.0
1608,12.67006303,6.26032618,6.85953593,0.04729335,0.55107688,0.03076307,0.94501187,6.85953593,0.0
1609,12.67170734,6.32332625,6.90714610,0.04607271,0.54837904,0.03075912,0.94724233,6.90714610,0.0
1610,12.67334442,6.39766185,6.97788457,0.04578292,0.54520707,0.03075511,0.95010170,6.97788457,0.0
1611,12.67497156,6.50653953,7.07675221,0.04498729,0.54057885,0.03075121,0.95262002,7.07675221,0.0
1612,12.67658603,6.59017359,7.14655796,0.04389071,0.53705922,0.03074726,0.95774973,7.14655796,0.0
1613,12.67818509,6.23052702,6.79041791,0.04416175,0.55254854,0.03074342,0.95388584,6.79041791,0.0
1614,12.67976600,6.32652747,6.90060734,0.04527527,0.54841451,0.03073941,0.95458179,6.90060734,0.0
1615,12.68132601,6.55759674,7.11853345,0.04423329,0.53854527,0.03073559,0.96218070,7.11853345,0.0
1616,12.68286234,6.45567502,7.00308275,0.04316121,0.54292456,0.03073176,0.96413296,7.00308275,0.0
1617,12.68437224,6.55851378,7.11207229,0.04364099,0.53857322,0.03072807,0.95698981,7.11207229,0.0
1618,12.68585292,6.48917094,7.01790884,0.04167933,0.54155788,0.03072453,0.96327132,7.01790884,0.0
1619,12.68730159,6.73930494,7.25310255,0.04049700,0.53101648,0.03072091,0.96797970,7.25310255,0.0
1620,12.68871548,6.47798031,7.02409900,0.04303971,0.54209827,0.03071753,0.96193284,7.02409900,0.0
1621,12.69009177,6.37611000,6.93571310,0.04409764,0.54649776,0.03071417,0.96068304,6.93571310,0.0
1622,12.69142768,6.20506372,6.76580028,0.04418231,0.55394223,0.03071075,0.95329028,6.76580028,0.0
1623,12.69272039,6.25777496,6.83998123,0.04586931,0.55167402,0.03070759,0.95431856,6.83998123,0.0
1624,12.69396711,6.44601147,7.02574537,0.04567003,0.54358002,0.03070462,0.95645796,7.02574537,0.0
1625,12.69516501,6.55829754,7.13622933,0.04552377,0.53881919,0.03070161,0.96048903,7.13622933,0.0
1626,12.69631129,6.51449919,7.09829392,0.04598144,0.54070638,0.03069888,0.96333774,7.09829392,0.0
1627,12.69740312,6.62506259,7.18935607,0.04444164,0.53604223,0.03069629,0.96372759,7.18935607,0.0
1628,12.69843771,6.85739079,7.42697579,0.04485473,0.52634645,0.03069383,0.96264035,7.42697579,0.0
1629,12.69941222,6.75304699,7.31246090,0.04405038,0.53071095,0.03069144,0.96519730,7.31246090,0.0
1630,12.70032385,6.86227620,7.41908730,0.04384228,0.52618622,0.03068928,0.96622063,7.41908730,0.0
1631,12.70116977,6.96766502,7.51841739,0.04336233,0.52185700,0.03068720,0.97012915,7.51841739,0.0
1632,12.70194719,6.85443852,7.39780117,0.04277790,0.52654736,0.03068537,0.96800316,7.39780117,0.0
1633,12.70265328,6.73164081,7.31676600,0.04606323,0.53167817,0.03068370,0.95648339,7.31676600,0.0
1634,12.70328525,6.93961441,7.50489739,0.04449896,0.52305839,0.03068222,0.96029088,7.50489739,0.0
1635,12.70384030,6.84709635,7.42606235,0.04557409,0.52689413,0.03068092,0.95564373,7.42606235,0.0
1636,12.70431562,6.68864858,7.25889474,0.04488602,0.53351745,0.03067974,0.95821870,7.25889474,0.0
1637,12.70470842,6.71164522,7.30734803,0.04688835,0.53256128,0.03067883,0.95495611,7.30734803,0.0
1638,12.70501593,6.81762595,7.40124272,0.04593593,0.52814407,0.03067806,0.95635668,7.40124272,0.0
1639,12.70523537,7.17992465,7.74865545,0.04476350,0.51330113,0.03067742,0.96799021,7.74865545,0.0
1640,12.70536397,7.02490047,7.59313357,0.04472387,0.51960550,0.03067686,0.96430801,7.59313357,0.0
1641,12.70539897,6.94476591,7.52464728,0.04564055,0.52289387,0.03067682,0.95905090,7.52464728,0.0
1642,12.70533763,6.79250206,7.40224003,0.04799069,0.52919666,0.03067700,0.95692460,7.40224003,0.0
1643,12.70517720,6.71610800,7.35294920,0.05012454,0.53238462,0.03067743,0.94712393,7.35294920,0.0
1644,12.70491497,7.01494462,7.64196682,0.04935273,0.52000267,0.03067803,0.95477044,7.64196682,0.0
1645,12.70454821,6.71702549,7.35070463,0.04987813,0.53233224,0.03067896,0.94994614,7.35070463,0.0
1646,12.70407424,6.85777148,7.48499221,0.04937162,0.52645680,0.03068007,0.95402758,7.48499221,0.0
1647,12.70349037,6.83467337,7.47948278,0.05075844,0.52740182,0.03068153,0.95184977,7.47948278,0.0
1648,12.70279392,6.60846151,7.21526292,0.04776913,0.53686210,0.03068310,0.95468392,7.21526292,0.0
1649,12.70198226,6.44778753,7.06458777,0.04855937,0.54367821,0.03068511,0.95096073,7.06458777,0.0
1650,12.70105274,6.49035192,7.09645351,0.04772058,0.54183912,0.03068717,0.95528486,7.09645351,0.0
1651,12.70000274,6.46204563,7.09536586,0.04986772,0.54302520,0.03068975,0.94894878,7.09536586,0.0
1652,12.69882968,6.51930787,7.13507500,0.04849007,0.54055667,0.03069263,0.95139550,7.13507500,0.0
1653,12.69753097,6.53516392,7.11907448,0.04598615,0.53985372,0.03069566,0.96092444,7.11907448,0.0
1654,12.69610406,6.55725561,7.18527455,0.04946548,0.53888400,0.03069908,0.94773407,7.18527455,0.0
1655,12.69454641,6.42768001,7.07032674,0.05062384,0.54437816,0.03070274,0.94279935,7.07032674,0.0
1656,12.69285552,6.39161901,7.02379256,0.04980546,0.54589014,0.03070680,0.94980558,7.02379256,0.0
1657,12.69102890,6.21794976,6.84313480,0.04926197,0.55337156,0.03071105,0.94537203,6.84313480,0.0
1658,12.68906408,6.33413439,6.98023003,0.05091752,0.54828626,0.03071584,0.94280924,6.98023003,0.0
1659,12.68695864,6.32016108,6.95698995,0.05019555,0.54884501,0.03072098,0.94369272,6.95698995,0.0
1660,12.68471016,6.27686471,6.91834687,0.05057129,0.55067294,0.03072647,0.93651081,6.91834687,0.0
1661,12.68231627,6.30700674,6.92258263,0.04853813,0.54931440,0.03073224,0.94445929,6.92258263,0.0
1662,12.67977461,6.25732365,6.86979122,0.04830272,0.55141602,0.03073837,0.94536300,6.86979122,0.0
1663,12.67708285,6.12201326,6.72809927,0.04780958,0.55727476,0.03074493,0.94285124,6.72809927,0.0
1664,12.67423872,6.15945891,6.76923727,0.04811164,0.55557052,0.03075188,0.94253238,6.76923727,0.0
1665,12.67123996,6.31988531,6.91857180,0.04724766,0.54851788,0.03075919,0.94484032,6.91857180,0.0
1666,12.66808433,6.40378069,6.97146316,0.04481202,0.54482958,0.03076683,0.95155648,6.97146316,0.0
1667,12.66476964,6.30760298,6.91677272,0.04809955,0.54891020,0.03077470,0.94243542,6.91677272,0.0
1668,12.66129374,6.38879484,6.97211170,0.04607087,0.54532696,0.03078312,0.94699963,6.97211170,0.0
1669,12.65765450,6.17371407,6.76129972,0.04642137,0.55459194,0.03079201,0.94336187,6.76129972,0.0
1670,12.65384984,6.05410317,6.65355356,0.04737297,0.55977700,0.03080124,0.94123831,6.65355356,0.0
1671,12.64987771,6.17117837,6.77192256,0.04749012,0.55453682,0.03081088,0.94270755,6.77192256,0.0
1672,12.64573611,6.29597631,6.88717590,0.04675090,0.54900341,0.03082094,0.94369556,6.88717590,0.0
1673,12.64142305,6.15107030,6.73761072,0.04639829,0.55523841,0.03083142,0.94159698,6.73761072,0.0
1674,12.63693662,6.15017815,6.76968646,0.04902361,0.55518169,0.03084241,0.93868107,6.76968646,0.0
1675,12.63227492,6.09572087,6.68767139,0.04686017,0.55748009,0.03085383,0.94266460,6.68767139,0.0
1676,12.62743610,6.01052580,6.61449668,0.04783005,0.56115026,0.03086570,0.93741480,6.61449668,0.0
1677,12.62241837,6.08505687,6.69115937,0.04801794,0.55774107,0.03087787,0.93968493,6.69115937,0.0
1678,12.61721996,5.95439071,6.57841016,0.04945776,0.56343523,0.03089041,0.93791207,6.57841016,0.0
1679,12.61183916,5.98379219,6.59628912,0.04856524,0.56201008,0.03090363,0.93674199,6.59628912,0.0
1680,12.60627429,5.96108111,6.57001595,0.04830411,0.56290558,0.03091724,0.94047848,6.57001595,0.0
1681,12.60052374,6.05598062,6.62213908,0.04493134,0.55856149,0.03093139,0.94910036,6.62213908,0.0
1682,12.59458592,5.92539530,6.49460755,0.04519500,0.56425512,0.03094602,0.94172835,6.49460755,0.0
1683,12.58845931,6.09033167,6.64151326,0.04378467,0.55678286,0.03096105,0.94769956,6.64151326,0.0
1684,12.58214243,6.08581075,6.61353585,0.04194239,0.55684768,0.03097663,0.95420086,6.61353585,0.0
1685,12.57563384,6.15354130,6.69277021,0.04287887,0.55371801,0.03099264,0.95309713,6.69277021,0.0
1686,12.56893217,6.11241340,6.67685214,0.04490745,0.55538793,0.03100913,0.95078660,6.67685214,0.0
1687,12.56203608,6.22649516,6.77804889,0.04390640,0.55022011,0.03102619,0.95386944,6.77804889,0.0
1688,12.55494430,6.18278989,6.74428807,0.04472327,0.55198427,0.03104369,0.95011674,6.74428807,0.0
1689,12.54765559,6.13498467,6.68765886,0.04404601,0.55393280,0.03106162,0.94788626,6.68765886,0.0
1690,12.54016880,6.10823868,6.66347142,0.04427634,0.55495348,0.03108020,0.94628577,6.66347142,0.0
1691,12.53248279,6.20063236,6.74667029,0.04356981,0.55071268,0.03109931,0.95140759,6.74667029,0.0
1692,12.52459650,6.32931196,6.86234810,0.04255915,0.54491376,0.03111886,0.95986686,6.86234810,0.0
1693,12.51650891,6.17464075,6.72195884,0.04372770,0.55150913,0.03113893,0.95693444,6.72195884,0.0
1694,12.50821908,6.02064807,6.57856670,0.04460416,0.55815838,0.03115954,0.95126381,6.57856670,0.0
1695,12.49972609,6.27167834,6.81359548,0.04335432,0.54688189,0.03118068,0.95583201,6.81359548,0.0
1696,12.49102911,6.14141174,6.68217863,0.04329242,0.55242204,0.03120229,0.95482001,6.68217863,0.0
1697,12.48212735,6.17944408,6.71073438,0.04256408,0.55054833,0.03122458,0.95023075,6.71073438,0.0
1698,12.47302007,6.12137197,6.66090407,0.04325593,0.55291765,0.03124742,0.94938122,6.66090407,0.0
1699,12.46370660,6.16285936,6.68707555,0.04205941,0.55087818,0.03127081,0.95442206,6.68707555,0.0
1700,12.45418633,6.14416777,6.65547697,0.04105521,0.55149708,0.03129476,0.95686694,6.65547697,0.0
1701,12.44445870,6.06775811,6.58293144,0.04139781,0.55467977,0.03131919,0.95300251,6.58293144,0.0
1702,12.43452321,6.09235674,6.61960148,0.04240169,0.55336793,0.03134426,0.95059876,6.61960148,0.0
1703,12.42437942,6.08234828,6.60609958,0.04215513,0.55359238,0.03136989,0.94559439,6.60609958,0.0
1704,12.41402695,6.28620009,6.80728842,0.04197577,0.54435375,0.03139609,0.95356244,6.80728842,0.0
1705,12.40346547,6.05141748,6.61851577,0.04572096,0.55451670,0.03142279,0.94410037,6.61851577,0.0
1706,12.39269473,6.05635786,6.60143789,0.04398398,0.55406070,0.03145015,0.94733752,6.60143789,0.0
1707,12.38171453,6.28397267,6.81597167,0.04296650,0.54373267,0.03147808,0.95318060,6.81597167,0.0
1708,12.37052471,6.25403157,6.78328783,0.04278365,0.54480013,0.03150659,0.96140036,6.78328783,0.0
1709,12.35912521,6.20588309,6.72688855,0.04215553,0.54667172,0.03153569,0.95937108,6.72688855,0.0
1710,12.34751600,6.12184512,6.65462828,0.04314902,0.55014530,0.03156531,0.95604540,6.65462828,0.0
1711,12.33569711,6.36438947,6.91101876,0.04431280,0.53917782,0.03159560,0.95763998,6.91101876,0.0
1712,12.32366865,6.18965318,6.75624740,0.04597610,0.54660191,0.03162648,0.95602635,6.75624740,0.0
1713,12.31143078,6.38082844,6.94097357,0.04549797,0.53791106,0.03165788,0.95789088,6.94097357,0.0
1714,12.29898372,6.32293440,6.87054344,0.04452474,0.54016569,0.03168996,0.95935718,6.87054344,0.0
1715,12.28632773,6.30125573,6.84956556,0.04462764,0.54083315,0.03172250,0.96094406,6.84956556,0.0
1716,12.27346318,6.30908448,6.86067710,0.04494189,0.54019781,0.03175572,0.96252910,6.86067710,0.0
1717,12.26039045,6.33399779,6.87686234,0.04427792,0.53880583,0.03178933,0.96312906,6.87686234,0.0
1718,12.24711001,6.46406344,7.01249250,0.04478028,0.53281536,0.03182385,0.95905910,7.01249250,0.0
1719,12.23362237,6.54154618,7.11514544,0.04688712,0.52914339,0.03185897,0.95582541,7.11514544,0.0
1720,12.21992811,6.47833100,7.05200295,0.04694561,0.53156917,0.03189472,0.96001285,7.05200295,0.0
1721,12.20602788,6.66945506,7.22441549,0.04546610,0.52299476,0.03193101,0.96749507,7.22441549,0.0
1722,12.19192237,6.49125080,7.07116473,0.04756542,0.53035991,0.03196799,0.95875617,7.07116473,0.0
1723,12.17761233,6.42534723,6.97687564,0.04529036,0.53290441,0.03200553,0.96155840,6.97687564,0.0
1724,12.16309858,6.62660149,7.15446192,0.04339852,0.52382945,0.03204369,0.96746027,7.15446192,0.0
1725,12.14838199,6.66626240,7.23057252,0.04645146,0.52177761,0.03208255,0.96103227,7.23057252,0.0
1726,12.13346348,6.75446453,7.30926198,0.04572457,0.51764902,0.03212204,0.96711037,7.30926198,0.0
1727,12.11834405,6.67164149,7.22046730,0.04528885,0.52083715,0.03216201,0.96810597,7.22046730,0.0
1728,12.10302474,6.85659951,7.39163411,0.04420668,0.51258093,0.03220269,0.97085909,7.39163411,0.0
1729,12.08750664,7.06173722,7.60116904,0.04462722,0.50358890,0.03224407,0.97249222,7.60116904,0.0
1730,12.07179091,7.11625681,7.63314547,0.04281789,0.50093853,0.03228602,0.97614680,7.63314547,0.0
1731,12.05587876,6.82012768,7.33977439,0.04310318,0.51299618,0.03232860,0.97675524,7.33977439,0.0
1732,12.03977146,6.85912826,7.39720316,0.04469145,0.51095027,0.03237189,0.97060705,7.39720316,0.0
1733,12.02347030,6.93205572,7.47101451,0.04482556,0.50746840,0.03241575,0.97081510,7.47101451,0.0
1734,12.00697668,6.75721181,7.30354954,0.04550169,0.51450451,0.03246025,0.97318182,7.30354954,0.0
1735,11.99029201,6.74556877,7.29934734,0.04618558,0.51460121,0.03250538,0.96895317,7.29934734,0.0
1736,11.97341776,6.77389276,7.31863537,0.04549600,0.51297844,0.03255116,0.97001482,7.31863537,0.0
1737,11.95635546,6.75926699,7.33066623,0.04779042,0.51319184,0.03259766,0.96420658,7.33066623,0.0
1738,11.93910669,7.06482859,7.61118480,0.04576190,0.49981581,0.03264472,0.97290371,7.61118480,0.0
1739,11.92167307,7.04078040,7.58387787,0.04555547,0.50039186,0.03269250,0.96876881,7.58387787,0.0
1740,11.90405627,6.88842013,7.45974823,0.04799441,0.50639476,0.03274085,0.96868460,7.45974823,0.0
1741,11.88625802,6.78795513,7.35223127,0.04747298,0.51025073,0.03278992,0.97045765,7.35223127,0.0
1742,11.86828008,6.90588692,7.47597081,0.04803425,0.50476878,0.03283963,0.96873731,7.47597081,0.0
1743,11.85012427,6.77691680,7.34656606,0.04807116,0.50983768,0.03288999,0.96790923,7.34656606,0.0
1744,11.83179246,6.78118422,7.36125034,0.04902606,0.50920244,0.03294077,0.96470781,7.36125034,0.0
1745,11.81328653,6.82979903,7.42198879,0.05012913,0.50665615,0.03299241,0.96339697,7.42198879,0.0
1746,11.79460845,6.86625970,7.44477981,0.04904954,0.50463011,0.03304470,0.96694487,7.44477981,0.0
1747,11.77576021,6.79805126,7.37325304,0.04884625,0.50708883,0.03309756,0.96955935,7.37325304,0.0
1748,11.75674383,6.71126417,7.27043990,0.04756213,0.51036917,0.03315107,0.97365839,7.27043990,0.0
1749,11.73756139,6.51176928,7.07868408,0.04829920,0.51863361,0.03320521,0.96718597,7.07868408,0.0
1750,11.71821501,6.35201589,6.89296166,0.04616281,0.52527119,0.03325993,0.96847975,6.89296166,0.0
1751,11.69870682,6.45302385,6.97942554,0.04499657,0.52028495,0.03331536,0.97239716,6.97942554,0.0
1752,11.67903904,6.47443303,7.02927831,0.04750779,0.51884989,0.03337150,0.96447261,7.02927831,0.0
1753,11.65921387,6.41587086,6.98467921,0.04878617,0.52097122,0.03342822,0.96569849,6.98467921,0.0
1754,11.63923359,6.58431447,7.14364671,0.04805576,0.51300116,0.03348564,0.96705678,7.14364671,0.0
1755,11.61910049,6.54565296,7.10780539,0.04838175,0.51420669,0.03354371,0.96661500,7.10780539,0.0
1756,11.59881689,6.56401528,7.13347812,0.04909663,0.51288775,0.03360241,0.95976709,7.13347812,0.0
1757,11.57838517,6.67277426,7.24761866,0.04964806,0.50758545,0.03366168,0.96561119,7.24761866,0.0
1758,11.55780771,6.84540985,7.42129026,0.04982609,0.49954731,0.03372150,0.97283420,7.42129026,0.0
1759,11.53708694,6.68444240,7.28688175,0.05221763,0.50602736,0.03378211,0.96480789,7.28688175,0.0
1760,11.51622532,6.75355291,7.31378736,0.04864740,0.50247206,0.03384320,0.96842735,7.31378736,0.0
1761,11.49522532,6.56133268,7.13819504,0.05018278,0.51039782,0.03390507,0.96201860,7.13819504,0.0
1762,11.47408945,6.29068195,6.87739862,0.05113405,0.52203103,0.03396757,0.95823753,6.87739862,0.0
1763,11.45282025,6.24353719,6.83392154,0.05154925,0.52365093,0.03403062,0.95740869,6.83392154,0.0
1764,11.43142028,6.25030095,6.83727542,0.05134747,0.52280737,0.03409421,0.95906197,6.83727542,0.0
1765,11.40989212,6.22772949,6.82357843,0.05222214,0.52330249,0.03415851,0.95836539,6.82357843,0.0
1766,11.38823837,6.08115759,6.68752839,0.05324535,0.52953132,0.03422350,0.95497120,6.68752839,0.0
1767,11.36646167,6.18023679,6.77823471,0.05261074,0.52439880,0.03428912,0.95958113,6.77823471,0.0
1768,11.34456465,6.17800899,6.77270870,0.05242155,0.52395162,0.03435534,0.96276711,6.77270870,0.0
1769,11.32255000,6.33291361,6.91504696,0.05141363,0.51628526,0.03442211,0.97002375,6.91504696,0.0
1770,11.30042038,6.26208191,6.84132362,0.05125842,0.51896279,0.03448941,0.97043997,6.84132362,0.0
1771,11.27817851,6.15265186,6.73460847,0.05160023,0.52345034,0.03455747,0.96885995,6.73460847,0.0
1772,11.25582710,6.24816162,6.81007899,0.04992235,0.51846550,0.03462614,0.97082024,6.81007899,0.0
1773,11.23336889,6.31182267,6.87282736,0.04994091,0.51496378,0.03469541,0.96704332,6.87282736,0.0
1774,11.21080661,6.26464449,6.79154938,0.04699973,0.51655100,0.03476512,0.97407241,6.79154938,0.0
1775,11.18814303,6.07886373,6.63170416,0.04941306,0.52460585,0.03483544,0.96944216,6.63170416,0.0
1776,11.16538092,5.96037592,6.50550471,0.04882313,0.52961569,0.03490650,0.96811883,6.50550471,0.0
1777,11.14252306,5.94761795,6.48358710,0.04810124,0.52964211,0.03497807,0.97018369,6.48358710,0.0
1778,11.11957224,5.90025778,6.44115993,0.04864415,0.53131708,0.03505008,0.96417947,6.44115993,0.0
1779,11.09653125,5.73763002,6.30468937,0.05110240,0.53856755,0.03512290,0.95701102,6.30468937,0.0
1780,11.07340291,5.59587263,6.18820529,0.05349148,0.54491759,0.03519623,0.95102513,6.18820529,0.0
1781,11.05019002,5.50476218,6.09428285,0.05334937,0.54884614,0.03527013,0.95236512,6.09428285,0.0
1782,11.02689540,5.44853866,6.05853217,0.05531870,0.55107149,0.03534453,0.94985085,6.05853217,0.0
1783,11.00352187,5.52602550,6.10607992,0.05271534,0.54663043,0.03541950,0.95086763,6.10607992,0.0
1784,10.98007226,5.40517455,5.97851708,0.05221664,0.55208764,0.03549511,0.95493755,5.97851708,0.0
1785,10.95654939,5.46012045,6.02096274,0.05118786,0.54874565,0.03557128,0.95674938,6.02096274,0.0
1786,10.93295608,5.41955156,5.98204909,0.05144972,0.55019365,0.03564801,0.95285659,5.98204909,0.0
1787,10.90929517,5.66464883,6.18944956,0.04810583,0.53739229,0.03572522,0.96877091,6.18944956,0.0
